ticker,name,isin,exchange,sector,industry,market_data_ticker,country,universe
ASTEC,Astec LifeSciences Limited,INE563J01010,NSE,Unclassified,Unclassified,ASTEC.NS,IN,NSE_MAINBOARD
ASTERDM,Aster DM Healthcare Limited,INE914M01019,NSE,Unclassified,Unclassified,ASTERDM.NS,IN,NSE_MAINBOARD
ASTRAL,Astral Limited,INE006I01046,NSE,Capital Goods,Capital Goods,ASTRAL.NS,IN,NSE_MAINBOARD
ASTRAMICRO,Astra Microwave Products Limited,INE386C01029,NSE,Unclassified,Unclassified,ASTRAMICRO.NS,IN,NSE_MAINBOARD
ASTRAZEN,AstraZeneca Pharma India Limited,INE203A01020,NSE,Unclassified,Unclassified,ASTRAZEN.NS,IN,NSE_MAINBOARD
ASTRON,Astron Paper & Board Mill Limited,INE646X01014,NSE,Unclassified,Unclassified,ASTRON.NS,IN,NSE_MAINBOARD
ATALREAL,Atal Realtech Limited,INE0ALR01029,NSE,Unclassified,Unclassified,ATALREAL.NS,IN,NSE_MAINBOARD
ATAM,Atam Valves Limited,INE09KD01013,NSE,Unclassified,Unclassified,ATAM.NS,IN,NSE_MAINBOARD
ATGL,Adani Total Gas Limited,INE399L01023,NSE,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,ATGL.NS,IN,NSE_MAINBOARD
ATHERENERG,Ather Energy Limited,INE0LEZ01016,NSE,Unclassified,Unclassified,ATHERENERG.NS,IN,NSE_MAINBOARD
ATL,Allcargo Terminals Limited,INE0NN701020,NSE,Unclassified,Unclassified,ATL.NS,IN,NSE_MAINBOARD
ATLANTAA,ATLANTAA LIMITED,INE285H01022,NSE,Unclassified,Unclassified,ATLANTAA.NS,IN,NSE_MAINBOARD
ATLANTAELE,Atlanta Electricals Limited,INE0Z4F01028,NSE,Unclassified,Unclassified,ATLANTAELE.NS,IN,NSE_MAINBOARD
ATLASCYCLE,Atlas Cycles (Haryana) Limited,INE446A01025,NSE,Unclassified,Unclassified,ATLASCYCLE.NS,IN,NSE_MAINBOARD
ATUL,Atul Limited,INE100A01010,NSE,Unclassified,Unclassified,ATUL.NS,IN,NSE_MAINBOARD
ATULAUTO,Atul Auto Limited,INE951D01028,NSE,Unclassified,Unclassified,ATULAUTO.NS,IN,NSE_MAINBOARD
AUBANK,AU Small Finance Bank Limited,INE949L01017,NSE,Financial Services,Financial Services,AUBANK.NS,IN,NSE_MAINBOARD
AURIONPRO,Aurionpro Solutions Limited,INE132H01018,NSE,Unclassified,Unclassified,AURIONPRO.NS,IN,NSE_MAINBOARD
AUROPHARMA,Aurobindo Pharma Limited,INE406A01037,NSE,Healthcare,Healthcare,AUROPHARMA.NS,IN,NSE_MAINBOARD
AURUM,Aurum PropTech Limited,INE898S01029,NSE,Unclassified,Unclassified,AURUM.NS,IN,NSE_MAINBOARD
AURUS,AURUS GEM CORPORATION LIMITED,INE142K01011,NSE,Unclassified,Unclassified,AURUS.NS,IN,NSE_MAINBOARD
AUSOMENT,Ausom Enterprise Limited,INE218C01016,NSE,Unclassified,Unclassified,AUSOMENT.NS,IN,NSE_MAINBOARD
AUTOAXLES,Automotive Axles Limited,INE449A01011,NSE,Unclassified,Unclassified,AUTOAXLES.NS,IN,NSE_MAINBOARD
AUTOIND,Autoline Industries Limited,INE718H01014,NSE,Unclassified,Unclassified,AUTOIND.NS,IN,NSE_MAINBOARD
AVADHSUGAR,Avadh Sugar & Energy Limited,INE349W01017,NSE,Unclassified,Unclassified,AVADHSUGAR.NS,IN,NSE_MAINBOARD
AVALON,Avalon Technologies Limited,INE0LCL01028,NSE,Unclassified,Unclassified,AVALON.NS,IN,NSE_MAINBOARD
AVANTEL,Avantel Limited,INE005B01027,NSE,Unclassified,Unclassified,AVANTEL.NS,IN,NSE_MAINBOARD
AVANTIFEED,Avanti Feeds Limited,INE871C01038,NSE,Unclassified,Unclassified,AVANTIFEED.NS,IN,NSE_MAINBOARD
AVG,AVG Logistics Limited,INE680Z01018,NSE,Unclassified,Unclassified,AVG.NS,IN,NSE_MAINBOARD
AVL,Aditya Vision Limited,INE679V01027,NSE,Unclassified,Unclassified,AVL.NS,IN,NSE_MAINBOARD
AVONMORE,Avonmore Capital & Management Services Limited,INE323B01024,NSE,Unclassified,Unclassified,AVONMORE.NS,IN,NSE_MAINBOARD
AVROIND,AVRO INDIA LIMITED,INE652Z01025,NSE,Unclassified,Unclassified,AVROIND.NS,IN,NSE_MAINBOARD
AVTNPL,AVT Natural Products Limited,INE488D01021,NSE,Unclassified,Unclassified,AVTNPL.NS,IN,NSE_MAINBOARD
AWFIS,Awfis Space Solutions Limited,INE108V01019,NSE,Unclassified,Unclassified,AWFIS.NS,IN,NSE_MAINBOARD
AWHCL,Antony Waste Handling Cell Limited,INE01BK01022,NSE,Unclassified,Unclassified,AWHCL.NS,IN,NSE_MAINBOARD
AWL,AWL Agri Business Limited,INE699H01024,NSE,Unclassified,Unclassified,AWL.NS,IN,NSE_MAINBOARD
AXISBANK,Axis Bank Limited,INE238A01034,NSE,Financial Services,Financial Services,AXISBANK.NS,IN,NSE_MAINBOARD
AXISCADES,AXISCADES Technologies Limited,INE555B01013,NSE,Unclassified,Unclassified,AXISCADES.NS,IN,NSE_MAINBOARD
AXITA,Axita Cotton Limited,INE02EZ01022,NSE,Unclassified,Unclassified,AXITA.NS,IN,NSE_MAINBOARD
AYE,Aye Finance Limited,INE501X01029,NSE,Unclassified,Unclassified,AYE.NS,IN,NSE_MAINBOARD
AYMSYNTEX,AYM Syntex Limited,INE193B01039,NSE,Unclassified,Unclassified,AYMSYNTEX.NS,IN,NSE_MAINBOARD
AZAD,Azad Engineering Limited,INE02IJ01035,NSE,Unclassified,Unclassified,AZAD.NS,IN,NSE_MAINBOARD
BAFNAPH,Bafna Pharmaceuticals Limited,INE878I01022,NSE,Unclassified,Unclassified,BAFNAPH.NS,IN,NSE_MAINBOARD
BAGFILMS,B.A.G Films and Media Limited,INE116D01028,NSE,Unclassified,Unclassified,BAGFILMS.NS,IN,NSE_MAINBOARD
BAIDFIN,Baid Finserv Limited,INE020D01022,NSE,Unclassified,Unclassified,BAIDFIN.NS,IN,NSE_MAINBOARD
BAJAJ-AUTO,Bajaj Auto Limited,INE917I01010,NSE,Automobile and Auto Components,Automobile and Auto Components,BAJAJ-AUTO.NS,IN,NSE_MAINBOARD
BAJAJCON,Bajaj Consumer Care Limited,INE933K01021,NSE,Unclassified,Unclassified,BAJAJCON.NS,IN,NSE_MAINBOARD
BAJAJELEC,Bajaj Electricals Limited,INE193E01025,NSE,Unclassified,Unclassified,BAJAJELEC.NS,IN,NSE_MAINBOARD
BAJAJFINSV,Bajaj Finserv Limited,INE918I01026,NSE,Financial Services,Financial Services,BAJAJFINSV.NS,IN,NSE_MAINBOARD
BAJAJHCARE,Bajaj Healthcare Limited,INE411U01027,NSE,Unclassified,Unclassified,BAJAJHCARE.NS,IN,NSE_MAINBOARD
BAJAJHFL,Bajaj Housing Finance Limited,INE377Y01014,NSE,Unclassified,Unclassified,BAJAJHFL.NS,IN,NSE_MAINBOARD
BAJAJHIND,Bajaj Hindusthan Sugar Limited,INE306A01021,NSE,Unclassified,Unclassified,BAJAJHIND.NS,IN,NSE_MAINBOARD
BAJAJHLDNG,Bajaj Holdings & Investment Limited,INE118A01012,NSE,Financial Services,Financial Services,BAJAJHLDNG.NS,IN,NSE_MAINBOARD
BAJAJINDEF,Indef Manufacturing Limited,INE0O9T01021,NSE,Unclassified,Unclassified,BAJAJINDEF.NS,IN,NSE_MAINBOARD
BAJAJST,Bajaj Steel Industries Limited,INE704G01024,NSE,Unclassified,Unclassified,BAJAJST.NS,IN,NSE_MAINBOARD
BAJEL,Bajel Projects Limited,INE0KQN01018,NSE,Unclassified,Unclassified,BAJEL.NS,IN,NSE_MAINBOARD
BAJFINANCE,Bajaj Finance Limited,INE296A01032,NSE,Financial Services,Financial Services,BAJFINANCE.NS,IN,NSE_MAINBOARD
BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,INE0S2G01011,NSE,Unclassified,Unclassified,BALAJEE.NS,IN,NSE_MAINBOARD
BALAJITELE,Balaji Telefilms Limited,INE794B01026,NSE,Unclassified,Unclassified,BALAJITELE.NS,IN,NSE_MAINBOARD
BALAMINES,Balaji Amines Limited,INE050E01027,NSE,Unclassified,Unclassified,BALAMINES.NS,IN,NSE_MAINBOARD
BALAXI,BALAXI PHARMACEUTICALS LIMITED,INE618N01022,NSE,Unclassified,Unclassified,BALAXI.NS,IN,NSE_MAINBOARD
BALKRISHNA,Balkrishna Paper Mills Limited,INE875R01011,NSE,Unclassified,Unclassified,BALKRISHNA.NS,IN,NSE_MAINBOARD
BALKRISIND,Balkrishna Industries Limited,INE787D01026,NSE,Unclassified,Unclassified,BALKRISIND.NS,IN,NSE_MAINBOARD
BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,NSE,Unclassified,Unclassified,BALMLAWRIE.NS,IN,NSE_MAINBOARD
BALPHARMA,Bal Pharma Limited,INE083D01012,NSE,Unclassified,Unclassified,BALPHARMA.NS,IN,NSE_MAINBOARD
BALRAMCHIN,Balrampur Chini Mills Limited,INE119A01028,NSE,Unclassified,Unclassified,BALRAMCHIN.NS,IN,NSE_MAINBOARD
BALUFORGE,Balu Forge Industries Limited,INE011E01029,NSE,Unclassified,Unclassified,BALUFORGE.NS,IN,NSE_MAINBOARD
BANARBEADS,Banaras Beads Limited,INE655B01011,NSE,Unclassified,Unclassified,BANARBEADS.NS,IN,NSE_MAINBOARD
BANARISUG,Bannari Amman Sugars Limited,INE459A01010,NSE,Unclassified,Unclassified,BANARISUG.NS,IN,NSE_MAINBOARD
BANCOINDIA,Banco Products (I) Limited,INE213C01025,NSE,Unclassified,Unclassified,BANCOINDIA.NS,IN,NSE_MAINBOARD
BANDHANBNK,Bandhan Bank Limited,INE545U01014,NSE,Unclassified,Unclassified,BANDHANBNK.NS,IN,NSE_MAINBOARD
BANG,Bang Overseas Limited,INE863I01016,NSE,Unclassified,Unclassified,BANG.NS,IN,NSE_MAINBOARD
BANKA,Banka BioLoo Limited,INE862Y01015,NSE,Unclassified,Unclassified,BANKA.NS,IN,NSE_MAINBOARD
BANKBARODA,Bank of Baroda,INE028A01039,NSE,Financial Services,Financial Services,BANKBARODA.NS,IN,NSE_MAINBOARD
BANKINDIA,Bank of India,INE084A01016,NSE,Financial Services,Financial Services,BANKINDIA.NS,IN,NSE_MAINBOARD
BANSALWIRE,Bansal Wire Industries Limited,INE0B9K01025,NSE,Unclassified,Unclassified,BANSALWIRE.NS,IN,NSE_MAINBOARD
BANSWRAS,Banswara Syntex Limited,INE629D01020,NSE,Unclassified,Unclassified,BANSWRAS.NS,IN,NSE_MAINBOARD
BASF,BASF India Limited,INE373A01013,NSE,Unclassified,Unclassified,BASF.NS,IN,NSE_MAINBOARD
BASML,Bannari Amman Spinning Mills Limited,INE186H01022,NSE,Unclassified,Unclassified,BASML.NS,IN,NSE_MAINBOARD
BATAINDIA,Bata India Limited,INE176A01028,NSE,Unclassified,Unclassified,BATAINDIA.NS,IN,NSE_MAINBOARD
BATLIBOI,Batliboi Limited,INE177C01022,NSE,Unclassified,Unclassified,BATLIBOI.NS,IN,NSE_MAINBOARD
BAYERCROP,Bayer Cropscience Limited,INE462A01022,NSE,Unclassified,Unclassified,BAYERCROP.NS,IN,NSE_MAINBOARD
BBL,Bharat Bijlee Limited,INE464A01036,NSE,Unclassified,Unclassified,BBL.NS,IN,NSE_MAINBOARD
BBOX,Black Box Limited,INE676A01027,NSE,Unclassified,Unclassified,BBOX.NS,IN,NSE_MAINBOARD
BBTC,The Bombay Burmah Trading Corporation Limited,INE050A01025,NSE,Unclassified,Unclassified,BBTC.NS,IN,NSE_MAINBOARD
BBTCL,B&B Triplewall Containers Limited,INE01EE01011,NSE,Unclassified,Unclassified,BBTCL.NS,IN,NSE_MAINBOARD
BCG,Brightcom Group Limited,INE425B01027,NSE,Unclassified,Unclassified,BCG.NS,IN,NSE_MAINBOARD
BCLIND,Bcl Industries Limited,INE412G01024,NSE,Unclassified,Unclassified,BCLIND.NS,IN,NSE_MAINBOARD
BCONCEPTS,Brand Concepts Limited,INE977Y01011,NSE,Unclassified,Unclassified,BCONCEPTS.NS,IN,NSE_MAINBOARD
BCPL,BCPL Railway Infrastructure Limited,INE00SW01015,NSE,Unclassified,Unclassified,BCPL.NS,IN,NSE_MAINBOARD
BDL,Bharat Dynamics Limited,INE171Z01026,NSE,Capital Goods,Capital Goods,BDL.NS,IN,NSE_MAINBOARD
BEARDSELL,Beardsell Limited,INE520H01022,NSE,Unclassified,Unclassified,BEARDSELL.NS,IN,NSE_MAINBOARD
BECTORFOOD,Mrs. Bectors Food Specialities Limited,INE495P01020,NSE,Unclassified,Unclassified,BECTORFOOD.NS,IN,NSE_MAINBOARD
BEDMUTHA,Bedmutha Industries Limited,INE844K01012,NSE,Unclassified,Unclassified,BEDMUTHA.NS,IN,NSE_MAINBOARD
BEEKAY,Beekay Steel Industries Limited,INE213D01015,NSE,Unclassified,Unclassified,BEEKAY.NS,IN,NSE_MAINBOARD
BEL,Bharat Electronics Limited,INE263A01024,NSE,Capital Goods,Capital Goods,BEL.NS,IN,NSE_MAINBOARD
BELLACASA,Bella Casa Fashion & Retail Limited,INE344T01014,NSE,Unclassified,Unclassified,BELLACASA.NS,IN,NSE_MAINBOARD
BELRISE,Belrise Industries Limited,INE894V01022,NSE,Unclassified,Unclassified,BELRISE.NS,IN,NSE_MAINBOARD
BEML,BEML Limited,INE258A01024,NSE,Unclassified,Unclassified,BEML.NS,IN,NSE_MAINBOARD
BENGALASM,Bengal & Assam Company Limited,INE083K01017,NSE,Unclassified,Unclassified,BENGALASM.NS,IN,NSE_MAINBOARD
BEPL,Bhansali Engineering Polymers Limited,INE922A01025,NSE,Unclassified,Unclassified,BEPL.NS,IN,NSE_MAINBOARD
BERGEPAINT,Berger Paints (I) Limited,INE463A01038,NSE,Unclassified,Unclassified,BERGEPAINT.NS,IN,NSE_MAINBOARD
BESTAGRO,Best Agrolife Limited,INE052T01021,NSE,Unclassified,Unclassified,BESTAGRO.NS,IN,NSE_MAINBOARD
BETA,Beta Drugs Limited,INE351Y01019,NSE,Unclassified,Unclassified,BETA.NS,IN,NSE_MAINBOARD
BFINVEST,BF Investment Limited,INE878K01010,NSE,Unclassified,Unclassified,BFINVEST.NS,IN,NSE_MAINBOARD
BFUTILITIE,BF Utilities Limited,INE243D01012,NSE,Unclassified,Unclassified,BFUTILITIE.NS,IN,NSE_MAINBOARD
BGRENERGY,BGR Energy Systems Limited,INE661I01014,NSE,Unclassified,Unclassified,BGRENERGY.NS,IN,NSE_MAINBOARD
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INE414D01027,NSE,Unclassified,Unclassified,BHAGCHEM.NS,IN,NSE_MAINBOARD
BHAGERIA,Bhageria Industries Limited,INE354C01027,NSE,Unclassified,Unclassified,BHAGERIA.NS,IN,NSE_MAINBOARD
BHAGYANGR,Bhagyanagar India Limited,INE458B01036,NSE,Unclassified,Unclassified,BHAGYANGR.NS,IN,NSE_MAINBOARD
BHANDARI,Bhandari Hosiery Exports Limited,INE474E01029,NSE,Unclassified,Unclassified,BHANDARI.NS,IN,NSE_MAINBOARD
BHARATCOAL,Bharat Coking Coal Limited,INE05XR01022,NSE,Unclassified,Unclassified,BHARATCOAL.NS,IN,NSE_MAINBOARD
BHARATFORG,Bharat Forge Limited,INE465A01025,NSE,Automobile and Auto Components,Automobile and Auto Components,BHARATFORG.NS,IN,NSE_MAINBOARD
BHARATGEAR,Bharat Gears Limited,INE561C01019,NSE,Unclassified,Unclassified,BHARATGEAR.NS,IN,NSE_MAINBOARD
BHARATRAS,Bharat Rasayan Limited,INE838B01021,NSE,Unclassified,Unclassified,BHARATRAS.NS,IN,NSE_MAINBOARD
BHARATSE,Bharat Seats Limited,INE415D01024,NSE,Unclassified,Unclassified,BHARATSE.NS,IN,NSE_MAINBOARD
BHARATWIRE,Bharat Wire Ropes Limited,INE316L01019,NSE,Unclassified,Unclassified,BHARATWIRE.NS,IN,NSE_MAINBOARD
BHARTIARTL,Bharti Airtel Limited,INE397D01024,NSE,Telecommunication,Telecommunication,BHARTIARTL.NS,IN,NSE_MAINBOARD
BHARTIHEXA,Bharti Hexacom Limited,INE343G01021,NSE,Unclassified,Unclassified,BHARTIHEXA.NS,IN,NSE_MAINBOARD
BHEL,Bharat Heavy Electricals Limited,INE257A01026,NSE,Capital Goods,Capital Goods,BHEL.NS,IN,NSE_MAINBOARD
BI,Bilcare Limited,INE986A01012,NSE,Unclassified,Unclassified,BI.NS,IN,NSE_MAINBOARD
BIGBLOC,Bigbloc Construction Limited,INE412U01025,NSE,Unclassified,Unclassified,BIGBLOC.NS,IN,NSE_MAINBOARD
BIKAJI,Bikaji Foods International Limited,INE00E101023,NSE,Unclassified,Unclassified,BIKAJI.NS,IN,NSE_MAINBOARD
BIL,Bhartiya International Limited,INE828A01016,NSE,Unclassified,Unclassified,BIL.NS,IN,NSE_MAINBOARD
BILVYAPAR,BIL VYAPAR LIMITED,INE071A01013,NSE,Unclassified,Unclassified,BILVYAPAR.NS,IN,NSE_MAINBOARD
BIMETAL,Bimetal Bearings Limited,INE469A01019,NSE,Unclassified,Unclassified,BIMETAL.NS,IN,NSE_MAINBOARD
BIOCON,Biocon Limited,INE376G01013,NSE,Healthcare,Healthcare,BIOCON.NS,IN,NSE_MAINBOARD
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,INE829A01014,NSE,Unclassified,Unclassified,BIOFILCHEM.NS,IN,NSE_MAINBOARD
BIRLACABLE,Birla Cable Limited,INE800A01015,NSE,Unclassified,Unclassified,BIRLACABLE.NS,IN,NSE_MAINBOARD
BIRLACORPN,Birla Corporation Limited,INE340A01012,NSE,Unclassified,Unclassified,BIRLACORPN.NS,IN,NSE_MAINBOARD
BIRLAMONEY,Aditya Birla Money Limited,INE865C01022,NSE,Unclassified,Unclassified,BIRLAMONEY.NS,IN,NSE_MAINBOARD
BIRLANU,BirlaNu Limited,INE557A01011,NSE,Unclassified,Unclassified,BIRLANU.NS,IN,NSE_MAINBOARD
BIRLAPREC,Birla Precision Technologies Limited,INE372E01025,NSE,Unclassified,Unclassified,BIRLAPREC.NS,IN,NSE_MAINBOARD
BLACKBUCK,BLACKBUCK LIMITED,INE0UIZ01018,NSE,Unclassified,Unclassified,BLACKBUCK.NS,IN,NSE_MAINBOARD
BLACKROSE,Black Rose Inds. Limited,INE761G01016,NSE,Unclassified,Unclassified,BLACKROSE.NS,IN,NSE_MAINBOARD
BLAL,BEML Land Assets Limited,INE0N7W01012,NSE,Unclassified,Unclassified,BLAL.NS,IN,NSE_MAINBOARD
BLBLIMITED,BLB Limited,INE791A01024,NSE,Unclassified,Unclassified,BLBLIMITED.NS,IN,NSE_MAINBOARD
BLIL,Balmer Lawrie Investments Limited,INE525F01025,NSE,Unclassified,Unclassified,BLIL.NS,IN,NSE_MAINBOARD
BLISSGVS,Bliss GVS Pharma Limited,INE416D01022,NSE,Unclassified,Unclassified,BLISSGVS.NS,IN,NSE_MAINBOARD
BLKASHYAP,B. L. Kashyap and Sons Limited,INE350H01032,NSE,Unclassified,Unclassified,BLKASHYAP.NS,IN,NSE_MAINBOARD
BLS,BLS International Services Limited,INE153T01027,NSE,Unclassified,Unclassified,BLS.NS,IN,NSE_MAINBOARD
BLSE,BLS E-Services Limited,INE0NLT01010,NSE,Unclassified,Unclassified,BLSE.NS,IN,NSE_MAINBOARD
BLUECHIP,Blue Chip India Limited,INE657B01025,NSE,Unclassified,Unclassified,BLUECHIP.NS,IN,NSE_MAINBOARD
BLUECOAST,Blue Coast Hotels Limited,INE472B01011,NSE,Unclassified,Unclassified,BLUECOAST.NS,IN,NSE_MAINBOARD
BLUEDART,Blue Dart Express Limited,INE233B01017,NSE,Unclassified,Unclassified,BLUEDART.NS,IN,NSE_MAINBOARD
BLUEJET,Blue Jet Healthcare Limited,INE0KBH01020,NSE,Unclassified,Unclassified,BLUEJET.NS,IN,NSE_MAINBOARD
BLUESTARCO,Blue Star Limited,INE472A01039,NSE,Consumer Durables,Consumer Durables,BLUESTARCO.NS,IN,NSE_MAINBOARD
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,INE304W01038,NSE,Unclassified,Unclassified,BLUESTONE.NS,IN,NSE_MAINBOARD
BLUSPRING,Bluspring Enterprises Limited,INE0U4101014,NSE,Unclassified,Unclassified,BLUSPRING.NS,IN,NSE_MAINBOARD
BMWVENTLTD,BMW Ventures Limited,INE965W01036,NSE,Unclassified,Unclassified,BMWVENTLTD.NS,IN,NSE_MAINBOARD
BNAGROCHEM,BN Agrochem Limited,INE00HZ01011,NSE,Unclassified,Unclassified,BNAGROCHEM.NS,IN,NSE_MAINBOARD
BNALTD,B & A Limited,INE489D01011,NSE,Unclassified,Unclassified,BNALTD.NS,IN,NSE_MAINBOARD
BODALCHEM,Bodal Chemicals Limited,INE338D01028,NSE,Unclassified,Unclassified,BODALCHEM.NS,IN,NSE_MAINBOARD
BOHRAIND,Bohra Industries Limited,INE802W01023,NSE,Unclassified,Unclassified,BOHRAIND.NS,IN,NSE_MAINBOARD
BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,NSE,Unclassified,Unclassified,BOMDYEING.NS,IN,NSE_MAINBOARD
BONLON,Bonlon Industries Limited,INE0B9A01018,NSE,Unclassified,Unclassified,BONLON.NS,IN,NSE_MAINBOARD
BORANA,Borana Weaves Limited,INE16SF01016,NSE,Unclassified,Unclassified,BORANA.NS,IN,NSE_MAINBOARD
BOROLTD,Borosil Limited,INE02PY01013,NSE,Unclassified,Unclassified,BOROLTD.NS,IN,NSE_MAINBOARD
BORORENEW,BOROSIL RENEWABLES LIMITED,INE666D01022,NSE,Unclassified,Unclassified,BORORENEW.NS,IN,NSE_MAINBOARD
BOROSCI,Borosil Scientific Limited,INE02L001032,NSE,Unclassified,Unclassified,BOROSCI.NS,IN,NSE_MAINBOARD
BOSCH-HCIL,BOSCH HOME COMFORT INDIA LIMITED,INE782A01015,NSE,Unclassified,Unclassified,BOSCH-HCIL.NS,IN,NSE_MAINBOARD
BOSCHLTD,Bosch Limited,INE323A01026,NSE,Automobile and Auto Components,Automobile and Auto Components,BOSCHLTD.NS,IN,NSE_MAINBOARD
BPCL,Bharat Petroleum Corporation Limited,INE029A01011,NSE,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,BPCL.NS,IN,NSE_MAINBOARD
BPL,BPL Limited,INE110A01019,NSE,Unclassified,Unclassified,BPL.NS,IN,NSE_MAINBOARD
BRIGADE,Brigade Enterprises Limited,INE791I01019,NSE,Unclassified,Unclassified,BRIGADE.NS,IN,NSE_MAINBOARD
BRIGHOTEL,Brigade Hotel Ventures Limited,INE03NU01014,NSE,Unclassified,Unclassified,BRIGHOTEL.NS,IN,NSE_MAINBOARD
BRITANNIA,Britannia Industries Limited,INE216A01030,NSE,Fast Moving Consumer Goods,Fast Moving Consumer Goods,BRITANNIA.NS,IN,NSE_MAINBOARD
BRNL,Bharat Road Network Limited,INE727S01012,NSE,Unclassified,Unclassified,BRNL.NS,IN,NSE_MAINBOARD
BROOKS,Brooks Laboratories Limited,INE650L01011,NSE,Unclassified,Unclassified,BROOKS.NS,IN,NSE_MAINBOARD
BSE,BSE Limited,INE118H01025,NSE,Financial Services,Financial Services,BSE.NS,IN,NSE_MAINBOARD
BSHSL,Bombay Super Hybrid Seeds Limited,INE032Z01020,NSE,Unclassified,Unclassified,BSHSL.NS,IN,NSE_MAINBOARD
BSL,BSL Limited,INE594B01012,NSE,Unclassified,Unclassified,BSL.NS,IN,NSE_MAINBOARD
BSOFT,BIRLASOFT LIMITED,INE836A01035,NSE,Unclassified,Unclassified,BSOFT.NS,IN,NSE_MAINBOARD
BTML,Bodhi Tree Multimedia Limited,INE0EEJ01023,NSE,Unclassified,Unclassified,BTML.NS,IN,NSE_MAINBOARD
BTTL,Bhilwara Technical Textiles Limited,INE274K01012,NSE,Unclassified,Unclassified,BTTL.NS,IN,NSE_MAINBOARD
BUILDPRO,Shankara Buildpro Limited,INE24OJ01011,NSE,Unclassified,Unclassified,BUILDPRO.NS,IN,NSE_MAINBOARD
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,INE295F01017,NSE,Unclassified,Unclassified,BUTTERFLY.NS,IN,NSE_MAINBOARD
BVCL,Barak Valley Cements Limited,INE139I01011,NSE,Unclassified,Unclassified,BVCL.NS,IN,NSE_MAINBOARD
BYKE,The Byke Hospitality Ltd,INE319B01014,NSE,Unclassified,Unclassified,BYKE.NS,IN,NSE_MAINBOARD
CALSOFT,California Software Company Limited,INE526B01014,NSE,Unclassified,Unclassified,CALSOFT.NS,IN,NSE_MAINBOARD
CAMLINFINE,Camlin Fine Sciences Limited,INE052I01032,NSE,Unclassified,Unclassified,CAMLINFINE.NS,IN,NSE_MAINBOARD
CAMPUS,Campus Activewear Limited,INE278Y01022,NSE,Unclassified,Unclassified,CAMPUS.NS,IN,NSE_MAINBOARD
CAMS,Computer Age Management Services Limited,INE596I01020,NSE,Unclassified,Unclassified,CAMS.NS,IN,NSE_MAINBOARD
CANBK,Canara Bank,INE476A01022,NSE,Financial Services,Financial Services,CANBK.NS,IN,NSE_MAINBOARD
CANFINHOME,Can Fin Homes Limited,INE477A01020,NSE,Unclassified,Unclassified,CANFINHOME.NS,IN,NSE_MAINBOARD
CANHLIFE,Canara HSBC Life Insurance Company Limited,INE01TY01017,NSE,Unclassified,Unclassified,CANHLIFE.NS,IN,NSE_MAINBOARD
CANTABIL,Cantabil Retail India Limited,INE068L01024,NSE,Unclassified,Unclassified,CANTABIL.NS,IN,NSE_MAINBOARD
CAPACITE,Capacit'e Infraprojects Limited,INE264T01014,NSE,Unclassified,Unclassified,CAPACITE.NS,IN,NSE_MAINBOARD
CAPILLARY,Capillary Technologies India Limited,INE0ILV01024,NSE,Unclassified,Unclassified,CAPILLARY.NS,IN,NSE_MAINBOARD
CAPITALSFB,Capital Small Finance Bank Limited,INE646H01017,NSE,Unclassified,Unclassified,CAPITALSFB.NS,IN,NSE_MAINBOARD
CAPLIPOINT,Caplin Point Laboratories Limited,INE475E01026,NSE,Unclassified,Unclassified,CAPLIPOINT.NS,IN,NSE_MAINBOARD
CAPTRUST,Capital Trust Limited,INE707C01018,NSE,Unclassified,Unclassified,CAPTRUST.NS,IN,NSE_MAINBOARD
CARBORUNIV,Carborundum Universal Limited,INE120A01034,NSE,Unclassified,Unclassified,CARBORUNIV.NS,IN,NSE_MAINBOARD
CARERATING,CARE Ratings Limited,INE752H01013,NSE,Unclassified,Unclassified,CARERATING.NS,IN,NSE_MAINBOARD
CARRARO,Carraro India Limited,INE0V7W01012,NSE,Unclassified,Unclassified,CARRARO.NS,IN,NSE_MAINBOARD
CARTRADE,Cartrade Tech Limited,INE290S01011,NSE,Unclassified,Unclassified,CARTRADE.NS,IN,NSE_MAINBOARD
CARYSIL,CARYSIL LIMITED,INE482D01024,NSE,Unclassified,Unclassified,CARYSIL.NS,IN,NSE_MAINBOARD
CASTROLIND,Castrol India Limited,INE172A01027,NSE,Unclassified,Unclassified,CASTROLIND.NS,IN,NSE_MAINBOARD
CCAVENUE,AvenuesAI Limited,INE483S01020,NSE,Unclassified,Unclassified,CCAVENUE.NS,IN,NSE_MAINBOARD
CCCL,Consolidated Construction Consortium Limited,INE429I01024,NSE,Unclassified,Unclassified,CCCL.NS,IN,NSE_MAINBOARD
CCHHL,Country Club Hospitality & Holidays Limited,INE652F01027,NSE,Unclassified,Unclassified,CCHHL.NS,IN,NSE_MAINBOARD
